Titulo,Fecha,Link
"Jorge Muñoz: inseguridad, transporte y lucha anticorrupción en su discurso",02/01/2019 _ 21:49,https://elcomercio.pe/lima/sucesos/jorge-munoz-aseguro-enfocara-inseguridad-transporte-corrupcion-video-noticia-nndc-593580-noticia/
Paul McCartney inicia el 2019 con nuevo lanzamiento musical | VIDEO,02/01/2019 _ 21:41,https://elcomercio.pe/luces/musica/paul-mccartney-inicia-2019-nueva-cancion-video-noticia-nndc-593586-noticia/
Argentina: Detienen a 5 hombres por la violación de niña de 14 años en Año Nuevo,02/01/2019 _ 21:35,https://elcomercio.pe/mundo/actualidad/miramar-detienen-5-jovenes-argentinos-presunta-violacion-nina-14-anos-ano-nuevo-noticia-593351-noticia/
Trump se burla del primer ministro de la India por financiar biblioteca en Afganistán,02/01/2019 _ 21:34,https://elcomercio.pe/mundo/actualidad/donald-trump-burla-biblioteca-impulsada-afganistan-primer-ministro-india-noticia-593566-noticia/
Verano 2019: inician campaña de despistaje contra el cáncer de piel,02/01/2019 _ 21:20,https://elcomercio.pe/lima/sucesos/verano-2019-inician-campana-despistaje-cancer-piel-noticia-nndc-593603-noticia/
"Vela: ""Es posible que acuerdo con Odebrecht haya sufrido algún retraso""",02/01/2019 _ 21:20,https://elcomercio.pe/politica/rafael-vela-posible-acuerdo-odebrecht-haya-sufrido-retraso-noticia-nndc-593598-noticia/
"""En la fiscalía el interés general debe primar sobre los intereses personales""",02/01/2019 _ 21:08,https://elcomercio.pe/politica/aurora-castillo-interes-general-debe-primar-intereses-personales-noticia-593592-noticia/
"Noceda por investigación a López Vilela: ""Espero que haya una sanción ejemplar""",02/01/2019 _ 21:05,https://elcomercio.pe/politica/paloma-noceda-investigacion-luis-lopez-vilela-espera-sancion-ejemplar-noticia-nndc-593519-noticia/
Jorge Muñoz juró como alcalde de Lima para los próximos cuatro años,02/01/2019 _ 21:03,https://elcomercio.pe/lima/sucesos/vivo-jorge-munoz-jura-hoy-nuevo-alcalde-municipalidad-lima-noticia-593474-noticia/
Quiénes son los acusados de violar a menor de 14 años en campamento de Año Nuevo,02/01/2019 _ 21:01,https://elcomercio.pe/mundo/actualidad/miramar-quienes-son-acusados-violar-menor-14-anos-campamento-ano-nuevo-argentina-noticia-593462-noticia/
Arequipa:no dejaron ingresar a sede del GORE acerca de mil trabajadores,02/01/2019 _ 21:00,https://elcomercio.pe/peru/arequipa/arequipa-dejaron-ingresar-sede-gore-cerca-mil-trabajadores-noticia-593599-noticia/
Los peligros de subestimar los riesgos del cambio climático,02/01/2019 _ 20:46,https://elcomercio.pe/economia/dia-1/peligros-subestimar-riesgos-cambio-climatico-noticia-593578-noticia/
Cinco claves del proyecto que busca declarar en emergencia la fiscalía,02/01/2019 _ 20:40,https://elcomercio.pe/politica/cinco-claves-proyecto-busca-declarar-emergencia-ministerio-publico-noticia-593537-noticia/
Jorge Muñoz se comprometió a culminar el Metropolitano hasta Carabayllo,02/01/2019 _ 20:38,https://elcomercio.pe/lima/sucesos/jorge-munoz-comprometio-culminar-metropolitano-carabayllo-noticia-593590-noticia/
Los demócratas prometen contrarrestar a Trump en el nuevo Congreso de EE.UU.,02/01/2019 _ 20:21,https://elcomercio.pe/mundo/eeuu/democratas-prometen-contrarrestar-donald-trump-nuevo-congreso-estados-unidos-noticia-593588-noticia/
"Moisés Mamani sobre video: ""Estoy saludando nada más""",02/01/2019 _ 20:20,https://elcomercio.pe/politica/moises-mamani-video-saludando-noticia-593369-noticia/
Suspenden uso de campamento en Camino Inca por grietas y desprendimientos,02/01/2019 _ 20:09,https://elcomercio.pe/peru/cusco/suspenden-campamento-camino-inca-grietas-desprendimientos-noticia-593582-noticia/
Yoshimar Yotún habilitado para debutar con Cruz Azul este viernes en la Liga MX,02/01/2019 _ 20:06,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/yoshimar-yotun-habilitado-debutar-cruz-azul-viernes-liga-mx-noticia-593585-noticia/
El mal manejo de la pirotecnia pone en riesgo a las personas,02/01/2019 _ 20:05,https://elcomercio.pe/tecnologia/ciencias/feliz-2019-pirotecnicos-fuegos-artificiales-mal-manejo-pone-riesgo-personas-noticia-592917-noticia/
Chelsea empató 0-0 ante Southampton por la jornada 21º de la Premier League | VIDEO,02/01/2019 _ 20:04,https://elcomercio.pe/deporte-total/futbol-mundial/chelsea-vs-southampton-vivo-online-tv-directv-sports-beln-sports-miden-fuerzas-premier-league-noticia-nndc-593121-noticia/
"Cuándo y cómo China perdió Taiwán (y cuál es el estatus actual de la ""isla rebelde"")",02/01/2019 _ 19:58,https://elcomercio.pe/mundo/asia/china-perdio-taiwan-estatus-actual-isla-rebelde-noticia-593433-noticia/
Pedro Chávarry y la crisis en el Ministerio Público: el minuto a minuto,02/01/2019 _ 19:50,https://elcomercio.pe/politica/pedro-chavarry-crisis-ministerio-publico-minuto-minuto-noticia-593532-noticia/
Noche crema 2019: Universitario disputará amistoso ante la Universidad de Concepción de Chile,02/01/2019 _ 19:34,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-universidad-concepcion-chile-sera-rival-cremas-noche-crema-noticia-593471-noticia/
La apuesta por digitalizar el sector salud en el año 2019,02/01/2019 _ 19:32,https://elcomercio.pe/economia/dia-1/apuesta-digitalizar-sector-salud-ano-2019-noticia-593574-noticia/
Marchas a nivel nacional por retiro de fiscales José Domingo Pérez y Rafael Vela | FOTOS,02/01/2019 _ 19:30,https://elcomercio.pe/peru/marcha-nivel-nacional-retiro-fiscales-jose-domingo-perez-rafael-vela-noticia-593053-noticia/
"Diego Boneta revela detalles de la segunda entrega de ""Luis Miguel, la serie""",02/01/2019 _ 19:27,https://elcomercio.pe/tvmas/hollywood/diego-boneta-cuenta-proyectos-2019-habla-segunda-entrega-luis-miguel-serie-noticia-nndc-593555-noticia/
Sujeto desfigura a su pareja con una copa de vidrio en discoteca de VMT,02/01/2019 _ 19:20,https://elcomercio.pe/lima/sucesos/villa-maria-triunfo-sujeto-desfigura-pareja-copa-vidrio-discoteca-noticia-nndc-593377-noticia/
Carlos Tubino exige a Salaverry convocar a Junta de Portavoces para mañana,02/01/2019 _ 19:20,https://elcomercio.pe/politica/carlos-tubino-exige-daniel-salaverry-convocar-junta-portavoces-manana-nndc-noticia-593561-noticia/
Alianza Lima: Barcelona de Guayaquil será rival de los íntimos en la 'Noche Blanquiazul',02/01/2019 _ 19:18,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-barcelona-guayaquil-sera-rival-intimos-noche-blanquiazul-noticia-593572-noticia/
Más de 106 mil toneladasde alimentos se distribuyerona escolares durante el 2018,02/01/2019 _ 19:16,https://elcomercio.pe/peru/qali-warma-entrego-106-mil-toneladas-alimentos-escolares-2018-noticia-nndc-593554-noticia/
Fiscales supremos exigen renuncia de Chávarry por afectar investigación,02/01/2019 _ 19:05,https://elcomercio.pe/politica/fiscales-supremos-exigen-renuncia-pedro-chavarry-afectar-investigacion-caso-lava-jato-noticia-593560-noticia/
Bufetes asumen el reto de las tecnologías de la información y la comunicación,02/01/2019 _ 19:05,https://elcomercio.pe/economia/dia-1/bufetes-asumen-reto-tecnologias-informacion-comunicacion-noticia-593569-noticia/
Jorge Muñoz: ceremonia de juramentación como alcalde de Lima en imágenes,02/01/2019 _ 19:01,https://elcomercio.pe/lima/jorge-munoz-ceremonia-juramentacion-alcalde-lima-imagenes-noticia-nndc-593563-noticia/
La niña más bonita del mundo ganó el concurso del rostro más bello del 2018,02/01/2019 _ 18:51,https://elcomercio.pe/tvmas/farandula/nina-bonita-mundo-thylane-blondeau-gano-concurso-rostro-bello-2018-noticia-593551-noticia/
Diferencias por proyecto para declarar a la fiscalía en emergencia,02/01/2019 _ 18:50,https://elcomercio.pe/politica/polemica-proyecto-declarar-emergencia-fiscalia-noticia-593550-noticia/
Wall Street cierra en verde en su primera jornada de 2019,02/01/2019 _ 18:46,https://elcomercio.pe/economia/mercados/wall-street-cierra-verde-primera-jornada-2019-noticia-nndc-593557-noticia/
Colombia y EE.UU. acuerdan seguir liderando oposición a Maduro en la región,02/01/2019 _ 18:46,https://elcomercio.pe/mundo/latinoamerica/colombia-estados-unidos-acuerdan-seguir-liderando-oposicion-maduro-region-noticia-nndc-593541-noticia/
Sporting Cristal presentó a Carlos Benavides como nuevo presidente del club,02/01/2019 _ 18:34,https://elcomercio.pe/deporte-total/sporting-cristal-anuncio-carlos-benavides-nuevo-presidente-club-noticia-nndc-593552-noticia/
River Plate: Juan Fernando Quintero y el mensaje que ilusiona a los hinchas del 'Millonario',02/01/2019 _ 18:26,https://elcomercio.pe/deporte-total/futbol-mundial/river-plate-juan-fernando-quintero-mensaje-ilusiona-hinchas-millonario-noticia-593556-noticia/
"Odebrecht pagará a EletrobrasUS$42,6 mlls. como indemnización por corruptelas",02/01/2019 _ 18:17,https://elcomercio.pe/economia/negocios/odebrecht-pagara-eletrobras-us-42-6-mlls-indemnizacion-corruptelas-noticia-593547-noticia/
Segura reitera que no puede acelerar trámite de denuncias contra Chávarry,02/01/2019 _ 18:14,https://elcomercio.pe/politica/segura-denuncias-pedro-chavarry-veran-manera-cronologica-noticia-593549-noticia/
EE.UU.: Arrestan a sospechoso de robar casas de ricos y famosos en Hollywood Hills,02/01/2019 _ 18:10,https://elcomercio.pe/mundo/eeuu/estados-unidos-arrestan-sospechoso-robar-casas-ricos-famosos-hollywood-hills-noticia-593534-noticia/
"El alcalde constante, un perfil sobre Jorge Muñoz",02/01/2019 _ 18:10,https://elcomercio.pe/politica/alcalde-constante-perfil-jorge-munoz-noticia-593171-noticia/
BVL cierra con resultados mixtos en su primera jornada del 2019,02/01/2019 _ 18:06,https://elcomercio.pe/economia/mercados/bvl-cierra-resultados-mixtos-primera-jornada-2019-noticia-nndc-593544-noticia/
Las noticias más importantes de salud y medicina durante el año 2018,02/01/2019 _ 18:05,https://elcomercio.pe/tecnologia/ciencias/salud-medicina-2018-noticia-592945-noticia/
Arequipa: fiscalía incautó documentos de Gerencia Regional de Transportes,02/01/2019 _ 18:03,https://elcomercio.pe/peru/arequipa/arequipa-fiscalia-incauto-documentos-gerencia-regional-transportes-noticia-593546-noticia/
Manchester United venció 2-0 al Newcastle por la fecha 21 de la Premier League,02/01/2019 _ 18:02,https://elcomercio.pe/deporte-total/futbol-mundial/manchester-united-vs-newcastle-vivo-online-directo-tv-espn-sky-sports-duelo-fecha-21-premier-league-noticia-593131-noticia/
Dólar en México: Tipo de cambio baja ante repunte de precios del petróleo,02/01/2019 _ 17:59,https://elcomercio.pe/economia/mercados/dolar-mexico-tipo-cambio-baja-repunte-precios-petroleo-noticia-nndc-593542-noticia/
Jorge Muñoz llegó en bus del Metropolitano a ceremonia de juramentación | VIDEO,02/01/2019 _ 17:58,https://elcomercio.pe/lima/sucesos/jorge-munoz-llego-bus-metropolitano-ceremonia-juramentacion-video-noticia-nndc-593529-noticia/
Bancadas piden renuncia del fiscal de la Nación Pedro Chávarry,02/01/2019 _ 17:56,https://elcomercio.pe/politica/bancadas-piden-renuncia-fiscal-nacion-pedro-chavarry-noticia-nndc-593539-noticia/
Te enseñamos a limpiar la batería del carro con Coca Cola,02/01/2019 _ 17:50,https://elcomercio.pe/ruedas-tuercas/automotriz/ensenamos-limpiar-bateria-carro-coca-cola-noticia-593543-noticia/
Paolo Guerrero celebró su cumpleaños y recibió el Año Nuevo sin Thaísa Leal,02/01/2019 _ 17:50,https://elcomercio.pe/tvmas/farandula/instagram-paolo-guerrero-thaisa-leal-futbolista-paso-cumpleanos-ano-nuevo-lejos-pareja-noticia-nndc-593526-noticia/
West Ham igualó 2-2 ante Brighton en partidazo por la fecha 21 de la Premier League | VIDEO,02/01/2019 _ 17:46,https://elcomercio.pe/deporte-total/futbol-mundial/west-ham-vs-brighton-vivo-online-via-espn-juegan-fecha-21-premier-league-noticia-593183-noticia/
Reforma laboral: Urgen cambios para mejorar,02/01/2019 _ 17:35,https://elcomercio.pe/economia/dia-1/reforma-laboral-urgen-cambios-mejorar-noticia-593533-noticia/
Curandero Joao de Deus encarcelado por abusos sexuales fue trasladado a un hospital,02/01/2019 _ 17:34,https://elcomercio.pe/mundo/latinoamerica/brasil-curandero-joao-deus-encarcelado-abusos-sexuales-trasladado-hospital-noticia-nndc-593505-noticia/
Cusco: alcalde de Yucay juró al cargo luego de hacer una ofrenda a la pachamama,02/01/2019 _ 17:32,https://elcomercio.pe/peru/cusco/cusco-alcalde-yucay-juro-cargo-luego-ofrenda-pachamama-noticia-593530-noticia/
Horóscopo 2019: Mira AQUÍ cómo enamorar al chico de tus sueños según su signo zodiacal,02/01/2019 _ 17:30,https://elcomercio.pe/viu/horoscopo-enamorar-chico-tus-suenos-signo-zinos-noticia-nndc-591935-noticia/
"DonalTrump define a Siria como apenas ""arena y muerte""",02/01/2019 _ 17:25,https://elcomercio.pe/mundo/actualidad/donal-trump-define-siria-apenas-arena-muerte-noticia-593518-noticia/
Nilson Loyola pasó exámenes médicos enGoiás para luego iniciar la pretemporada,02/01/2019 _ 17:20,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/nilson-loyola-paso-examenes-medicos-goias-luego-iniciar-pretemporada-noticia-nndc-593515-noticia/
Cristiano Ronaldo inició el 2019 corriendo en desierto de Dubai | VIDEO,02/01/2019 _ 17:20,https://elcomercio.pe/deporte-total/futbol-mundial/cristiano-ronaldo-inicio-2019-corriendo-desierto-dubai-video-noticia-593521-noticia/
Proyecto sobre el MP fue derivado a comisiones de Constitución y Justicia,02/01/2019 _ 17:17,https://elcomercio.pe/politica/proyecto-ministerio-publico-derivado-comisiones-constitucion-justicia-noticia-593520-noticia/
Basura y excrementosse acumulan en parques de EE.UU. por cierre del Gobierno,02/01/2019 _ 17:10,https://elcomercio.pe/mundo/eeuu/estados-unidos-basura-excremento-acumulan-parques-ee-uu-cierre-gobierno-noticia-593447-noticia/
Ministro de Economía de Brasil anuncia reformas y privatizaciones aceleradas,02/01/2019 _ 17:09,https://elcomercio.pe/economia/mundo/ministro-economia-brasil-anuncia-reformas-privatizaciones-aceleradas-noticia-593503-noticia/
SMTOWN Chile: Amber de F(x) confirma su participación en el concierto,02/01/2019 _ 17:07,https://elcomercio.pe/luces/musica/kpop-smtown-chile-amber-f-x-confirma-participacion-noticia-593446-noticia/
"LAP: Aeropuerto Internacional Jorge Chávez alcanza 22,1 millones de pasajeros",02/01/2019 _ 17:04,https://elcomercio.pe/economia/peru/lap-aeropuerto-internacional-jorge-chavez-alcanza-22-1-millones-pasajeros-noticia-593513-noticia/
"BTS: ¿Qué significa ""Promise"", el tema en solitario de Jimin?",02/01/2019 _ 17:00,https://elcomercio.pe/luces/musica/kpop-bts-significa-promise-tema-solitario-jimin-noticia-593473-noticia/
En 36m2: recorre este departamento de estética avejentada,02/01/2019 _ 17:00,https://elcomercio.pe/casa-y-mas/decoracion/36m2-recorre-departamento-estetica-avejentada-noticia-593514-noticia/
Instagram: Miss España le dedica emotivo mensaje su madre por su cumpleaños,02/01/2019 _ 16:57,https://elcomercio.pe/tvmas/farandula/instagram-angela-ponce-mensaje-madre-cumpleanos-nndc-noticia-593504-noticia/
Boca Juniors presentó a Gustavo Alfaro como nuevo entrenador,02/01/2019 _ 16:56,https://elcomercio.pe/deporte-total/futbol-mundial/boca-juniors-presento-gustavo-alfaro-nuevo-entrenador-noticia-593512-noticia/
Crean dispositivo que solucionaría la incontinencia urinaria,02/01/2019 _ 16:55,https://elcomercio.pe/tecnologia/ciencias/salud-crean-dispositivo-solucionaria-incontinencia-urinaria-noticia-593502-noticia/
Fiscales supremos Pablo Sánchez y Zoraida Ávalos piden junta de emergencia,02/01/2019 _ 16:54,https://elcomercio.pe/politica/fiscales-supremos-pablo-sanchez-zoraida-avalos-piden-junta-emergencia-noticia-593394-noticia/
Venezuela fue el tema central en conversación entre Bolsonaro y Duque,02/01/2019 _ 16:50,https://elcomercio.pe/mundo/latinoamerica/venezuela-tema-central-conversacion-jair-bolsonaro-e-ivan-duque-noticia-nndc-593483-noticia/
"Ariana Grande y su ex novio, Ricky Álvarez, fueron captados juntos en Nueva York",02/01/2019 _ 16:50,https://elcomercio.pe/tvmas/hollywood/ariana-grande-reunio-expareja-ricky-alvarez-nueva-york-fotos-noticia-nndc-593470-noticia/
Mujer graba brutal golpiza que le dio su novio porque extravió el regalo que él le hizo,02/01/2019 _ 16:50,https://elcomercio.pe/mundo/actualidad/youtube-mujer-graba-brutal-paliza-le-dio-novio-extravio-regalo-le-hizo-video-noticia-593388-noticia/
"Rosa Bartra: Pedido de Keiko Fujimori ""va en la misma línea"" de comisión",02/01/2019 _ 16:48,https://elcomercio.pe/politica/rosa-bartra-pedido-keiko-fujimori-linea-comision-constitucion-noticia-nndc-593495-noticia/
Clima en México: el pronóstico del tiempo para hoy miércoles 2 de enero | VIDEO,02/01/2019 _ 16:48,https://elcomercio.pe/mundo/mexico/clima-mexico-miercoles-2-enero-pronostico-hoy-df-dcmx-video-noticia-nndc-593274-noticia/
Manchester United vs. Newcastle: Lukaku colocó el 1-0 con complicidad del arquero | VIDEO,02/01/2019 _ 16:44,https://elcomercio.pe/deporte-total/futbol-mundial/manchester-united-vs-newcastle-lukaku-coloco-1-0-complicidad-arquero-video-noticia-envivo-online-593501-noticia/
Comisión de Ética aprobó iniciar indagación preliminar a Daniel Salaverry,02/01/2019 _ 16:42,https://elcomercio.pe/politica/comision-etica-aprobo-iniciar-indagacion-preliminar-daniel-salaverry-noticia-nndc-593500-noticia/
Piura: alcalde de Pacaipampa ingresó a la Plaza de Armas en caballo a jurar al cargo,02/01/2019 _ 16:32,https://elcomercio.pe/peru/piura/piura-alcalde-pacaipampa-ingreso-caballo-jurar-cargo-noticia-593496-noticia/
Ética investigará a Luis López Vilela por denuncia de Paloma Noceda,02/01/2019 _ 16:30,https://elcomercio.pe/politica/comision-etica-investigara-luis-lopez-vilela-denuncia-paloma-noceda-noticia-nndc-593490-noticia/
"""Pokémon: ¡Yo te elijo!"" ya se encuentra disponible en Netflix",02/01/2019 _ 16:29,https://elcomercio.pe/tvmas/series/pokemon-elijo-llega-manera-oficial-netflix-noticia-nndc-593484-noticia/
Caso Chávarry: así fue la marcha que llegó hasta el Ministerio Público | FOTOS,03/01/2019 _ 23:50,https://elcomercio.pe/lima/sucesos/plaza-san-martin-manifestantes-marcharan-exigir-renuncia-pedro-chavarry-vivo-noticia-593855-noticia/
1919: Declaraciones de Leguía,03/01/2019 _ 23:45,https://elcomercio.pe/opinion/efemerides/1919-declaraciones-leguia-noticia-593535-noticia/
Editorial: Chávarry en su laberinto,03/01/2019 _ 23:45,https://elcomercio.pe/opinion/editorial/editorial-chavarry-laberinto-noticia-593609-noticia/
Horóscopo de hoy jueves 3 de enero del 2019: consulta tu signo zodiacal,03/01/2019 _ 23:43,https://elcomercio.pe/luces/vida-social/horoscopo-hoy-jueves-3-enero-2019-gratis-amor-tarot-noticia-592874-noticia/
"La mejor esperanza, por Gonzalo Portocarrero",03/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/mejor-esperanza-gonzalo-portocarrero-noticia-593545-noticia/
"Un discutible presidencialismo, por Fernando Tuesta Soldevilla",03/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/discutible-presidencialismo-fernando-tuesta-soldevilla-noticia-593576-noticia/
"Victoria, por Patricia del Río",03/01/2019 _ 23:30,https://elcomercio.pe/opinion/rincon-del-autor/victoria-patricia-rio-noticia-593605-noticia/
"Sobre un tejado caliente, por César Azabache",03/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/tejado-caliente-cesar-azabache-noticia-593607-noticia/
"Una oferta que no puedes rechazar, por Diego Macera",03/01/2019 _ 23:30,https://elcomercio.pe/opinion/mirada-de-fondo/oferta-puedes-rechazar-diego-macera-noticia-593581-noticia/
"Martha Hildebrandt: el significado de “Buenmozo, buenamoza”",03/01/2019 _ 23:25,https://elcomercio.pe/opinion/habla-culta/martha-hildebrandt-significado-buenmozo-buenamoza-noticia-593559-noticia/
